Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
30457,gadget x,CLOTHING,Warehouse 2,Aisle 1,two hundred,22.33,Supplier A,Low Stock,05-03-2023
30458,gadget x,TOYS,Warehouse 3,Aisle 5,two hundred,,Supplier B,Out of Stock,25-04-2023
30459,widget b,TOYS,Warehouse 2,Aisle 4,,,Supplier B,Out of Stock,15-01-2023
30460,gadget z,TOYS,Warehouse 2,Aisle 2,,,Supplier B,Out of Stock,20-12-2022
30461,widget b,CLOTHING,Warehouse 3,Aisle 3,,,Supplier C,In Stock,
30462,widget c,FURNITURE,Warehouse 3,Aisle 1,two hundred,,Supplier A,In Stock,05-03-2023
30463,widget a,ELECTRONICS,Warehouse 1,Aisle 1,,42.95,Supplier A,Low Stock,25-04-2023
30464,widget a,CLOTHING,Warehouse 2,Aisle 5,two hundred,43.99,Supplier A,Low Stock,25-04-2023
30465,widget b,ELECTRONICS,Warehouse 1,Aisle 5,211,12.04,Supplier D,In Stock,
30466,widget a,ELECTRONICS,Warehouse 1,Aisle 4,,48.37,Supplier A,In Stock,15-01-2023
30467,gadget y,TOYS,Warehouse 1,Aisle 2,,11.59,Supplier B,Low Stock,25-04-2023
30468,widget b,FURNITURE,Warehouse 1,Aisle 2,285,22.11,Supplier B,In Stock,
30469,widget a,FURNITURE,Warehouse 1,Aisle 3,two hundred,,Supplier C,In Stock,05-03-2023
30470,widget a,FURNITURE,Warehouse 2,Aisle 3,277,21.38,Supplier D,Low Stock,05-03-2023
30471,gadget x,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,32.87,Supplier A,Out of Stock,05-03-2023
30472,widget b,CLOTHING,Warehouse 3,Aisle 3,157,,Supplier B,Out of Stock,
30473,widget c,FURNITURE,Warehouse 2,Aisle 3,two hundred,,Supplier A,Out of Stock,
30474,gadget z,CLOTHING,Warehouse 3,Aisle 3,240,25.98,Supplier D,Out of Stock,15-01-2023
30475,widget b,FURNITURE,Warehouse 3,Aisle 4,,,Supplier C,Low Stock,
30476,widget c,CLOTHING,Warehouse 2,Aisle 4,178,25.23,Supplier D,Low Stock,
30477,widget b,ELECTRONICS,Warehouse 1,Aisle 5,200,26.1,Supplier A,Low Stock,25-04-2023
30478,gadget z,FURNITURE,Warehouse 3,Aisle 3,,,Supplier D,Low Stock,
30479,widget a,TOYS,Warehouse 2,Aisle 3,84,40.32,Supplier D,Out of Stock,25-04-2023
30480,widget b,ELECTRONICS,Warehouse 2,Aisle 4,181,,Supplier A,In Stock,15-01-2023
30481,widget b,ELECTRONICS,Warehouse 1,Aisle 2,,,Supplier A,In Stock,25-04-2023
30482,gadget x,TOYS,Warehouse 2,Aisle 4,89,15.13,Supplier B,Out of Stock,
30483,widget c,TOYS,Warehouse 3,Aisle 1,96,34.07,Supplier A,In Stock,20-12-2022
30484,gadget x,CLOTHING,Warehouse 2,Aisle 1,264,,Supplier D,Out of Stock,20-12-2022
30485,gadget y,FURNITURE,Warehouse 2,Aisle 4,,,Supplier D,Low Stock,20-12-2022
30486,gadget x,ELECTRONICS,Warehouse 1,Aisle 3,163,,Supplier D,Low Stock,15-01-2023
30487,widget c,CLOTHING,Warehouse 1,Aisle 3,,,Supplier D,In Stock,15-01-2023
30488,gadget z,FURNITURE,Warehouse 2,Aisle 3,two hundred,,Supplier C,Low Stock,
30489,gadget z,TOYS,Warehouse 1,Aisle 1,,10.09,Supplier C,Low Stock,25-04-2023
30490,widget c,CLOTHING,Warehouse 3,Aisle 5,118,19.92,Supplier C,Low Stock,
30491,widget a,ELECTRONICS,Warehouse 2,Aisle 5,,,Supplier A,Out of Stock,25-04-2023
30492,widget b,CLOTHING,Warehouse 1,Aisle 1,,38.57,Supplier A,Out of Stock,20-12-2022
30493,gadget y,TOYS,Warehouse 2,Aisle 3,two hundred,,Supplier A,In Stock,
30494,widget b,ELECTRONICS,Warehouse 2,Aisle 2,220,,Supplier D,In Stock,25-04-2023
30495,widget b,ELECTRONICS,Warehouse 1,Aisle 5,,27.45,Supplier B,In Stock,05-03-2023
30496,gadget x,FURNITURE,Warehouse 3,Aisle 4,,,Supplier D,Low Stock,05-03-2023
30497,widget c,FURNITURE,Warehouse 2,Aisle 5,,48.94,Supplier A,In Stock,15-01-2023
30498,gadget y,CLOTHING,Warehouse 1,Aisle 4,,20,Supplier C,Low Stock,
30499,widget c,TOYS,Warehouse 1,Aisle 1,,,Supplier B,Out of Stock,20-12-2022
30500,widget c,CLOTHING,Warehouse 2,Aisle 4,268,40.01,Supplier A,Out of Stock,15-01-2023
30501,widget a,TOYS,Warehouse 3,Aisle 3,259,45.77,Supplier C,In Stock,
30502,widget c,CLOTHING,Warehouse 2,Aisle 3,two hundred,,Supplier B,In Stock,
30503,widget a,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,,Supplier A,In Stock,05-03-2023
30504,widget c,FURNITURE,Warehouse 3,Aisle 2,two hundred,33.89,Supplier C,Out of Stock,
30505,widget c,TOYS,Warehouse 3,Aisle 5,232,,Supplier D,Out of Stock,
30506,widget c,TOYS,Warehouse 2,Aisle 3,198,48.71,Supplier A,In Stock,20-12-2022
30507,gadget x,CLOTHING,Warehouse 1,Aisle 4,,32.98,Supplier B,Low Stock,20-12-2022
30508,widget a,ELECTRONICS,Warehouse 1,Aisle 1,two hundred,46.33,Supplier D,Low Stock,05-03-2023
30509,widget b,TOYS,Warehouse 2,Aisle 5,233,44.44,Supplier C,Out of Stock,15-01-2023
30510,widget c,FURNITURE,Warehouse 1,Aisle 4,168,,Supplier D,Out of Stock,25-04-2023
30511,widget b,CLOTHING,Warehouse 3,Aisle 1,108,,Supplier C,In Stock,15-01-2023
30512,widget a,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,36.97,Supplier C,Low Stock,15-01-2023
30513,gadget z,CLOTHING,Warehouse 1,Aisle 2,two hundred,,Supplier B,Out of Stock,25-04-2023
30514,gadget x,TOYS,Warehouse 2,Aisle 1,two hundred,,Supplier A,Out of Stock,05-03-2023
30515,gadget z,ELECTRONICS,Warehouse 3,Aisle 3,,,Supplier A,Low Stock,05-03-2023
30516,widget b,TOYS,Warehouse 2,Aisle 1,two hundred,,Supplier D,Out of Stock,
30517,gadget x,ELECTRONICS,Warehouse 1,Aisle 1,282,,Supplier B,In Stock,25-04-2023
30518,gadget z,CLOTHING,Warehouse 2,Aisle 1,two hundred,,Supplier D,In Stock,20-12-2022
30519,gadget x,FURNITURE,Warehouse 3,Aisle 5,two hundred,,Supplier B,In Stock,
30520,widget c,CLOTHING,Warehouse 3,Aisle 2,263,16.23,Supplier C,Low Stock,15-01-2023
30521,gadget z,ELECTRONICS,Warehouse 2,Aisle 3,two hundred,,Supplier C,Out of Stock,05-03-2023
30522,widget a,TOYS,Warehouse 1,Aisle 1,196,48.12,Supplier A,In Stock,25-04-2023
30523,gadget x,ELECTRONICS,Warehouse 1,Aisle 2,,35.42,Supplier D,Low Stock,25-04-2023
30524,gadget y,CLOTHING,Warehouse 2,Aisle 1,two hundred,23.19,Supplier D,In Stock,
30525,widget b,CLOTHING,Warehouse 2,Aisle 3,,15.34,Supplier C,In Stock,05-03-2023
30526,gadget z,CLOTHING,Warehouse 2,Aisle 1,two hundred,48.7,Supplier C,In Stock,
30527,widget c,TOYS,Warehouse 2,Aisle 5,two hundred,34.04,Supplier D,In Stock,20-12-2022
30528,gadget z,FURNITURE,Warehouse 2,Aisle 2,two hundred,28.66,Supplier A,Low Stock,
30529,widget c,FURNITURE,Warehouse 1,Aisle 4,99,,Supplier C,Out of Stock,20-12-2022
30530,widget a,FURNITURE,Warehouse 3,Aisle 3,two hundred,49.93,Supplier D,Out of Stock,05-03-2023
30531,widget c,CLOTHING,Warehouse 2,Aisle 2,,,Supplier C,Low Stock,
30532,gadget y,FURNITURE,Warehouse 1,Aisle 2,,,Supplier C,Low Stock,05-03-2023
30533,gadget y,CLOTHING,Warehouse 1,Aisle 1,135,48.38,Supplier C,Low Stock,25-04-2023
30534,gadget z,FURNITURE,Warehouse 3,Aisle 2,,48.08,Supplier D,Low Stock,
30535,gadget y,FURNITURE,Warehouse 2,Aisle 5,,19.76,Supplier D,Out of Stock,25-04-2023
30536,gadget z,TOYS,Warehouse 1,Aisle 5,,,Supplier C,Out of Stock,25-04-2023
30537,gadget z,CLOTHING,Warehouse 2,Aisle 5,,48.1,Supplier D,Out of Stock,
30538,gadget z,CLOTHING,Warehouse 2,Aisle 5,two hundred,,Supplier D,In Stock,20-12-2022
30539,widget b,CLOTHING,Warehouse 3,Aisle 3,273,37.2,Supplier D,Out of Stock,20-12-2022
30540,gadget z,FURNITURE,Warehouse 2,Aisle 5,112,27.38,Supplier A,Out of Stock,05-03-2023
30541,widget a,FURNITURE,Warehouse 3,Aisle 4,two hundred,,Supplier C,Low Stock,
30542,gadget z,FURNITURE,Warehouse 1,Aisle 1,251,,Supplier A,Out of Stock,20-12-2022
30543,widget a,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,20.53,Supplier B,In Stock,25-04-2023
30544,widget a,ELECTRONICS,Warehouse 1,Aisle 1,,24.61,Supplier C,Out of Stock,05-03-2023
30545,widget b,TOYS,Warehouse 1,Aisle 4,,,Supplier D,Out of Stock,20-12-2022
30546,gadget y,TOYS,Warehouse 3,Aisle 1,103,35.66,Supplier D,Low Stock,20-12-2022
30547,gadget z,ELECTRONICS,Warehouse 2,Aisle 3,two hundred,,Supplier C,Out of Stock,05-03-2023
30548,widget b,CLOTHING,Warehouse 1,Aisle 3,179,46.29,Supplier D,Out of Stock,05-03-2023
30549,gadget y,CLOTHING,Warehouse 2,Aisle 1,,29.51,Supplier A,In Stock,
30550,widget a,CLOTHING,Warehouse 2,Aisle 4,,,Supplier A,Low Stock,20-12-2022
30551,widget c,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,,Supplier D,In Stock,05-03-2023
30552,widget c,CLOTHING,Warehouse 3,Aisle 1,132,,Supplier A,Out of Stock,15-01-2023
30553,widget b,TOYS,Warehouse 3,Aisle 3,,,Supplier D,In Stock,15-01-2023
30554,widget c,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,,Supplier B,Out of Stock,15-01-2023
30555,widget a,TOYS,Warehouse 2,Aisle 5,two hundred,,Supplier D,Out of Stock,05-03-2023
30556,widget a,ELECTRONICS,Warehouse 3,Aisle 3,199,,Supplier B,Low Stock,15-01-2023
30557,gadget z,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,41.6,Supplier D,Out of Stock,15-01-2023
30558,gadget y,ELECTRONICS,Warehouse 2,Aisle 3,,36.45,Supplier C,Out of Stock,
30559,widget c,FURNITURE,Warehouse 2,Aisle 3,two hundred,,Supplier C,Out of Stock,05-03-2023
30560,gadget x,CLOTHING,Warehouse 1,Aisle 2,220,34.76,Supplier B,In Stock,05-03-2023
30561,gadget x,ELECTRONICS,Warehouse 2,Aisle 4,,,Supplier B,Out of Stock,20-12-2022
30562,widget c,CLOTHING,Warehouse 1,Aisle 4,two hundred,,Supplier D,In Stock,25-04-2023
30563,widget a,TOYS,Warehouse 3,Aisle 4,,,Supplier D,In Stock,25-04-2023
30564,widget b,CLOTHING,Warehouse 3,Aisle 1,287,,Supplier C,Out of Stock,25-04-2023
30565,widget c,FURNITURE,Warehouse 3,Aisle 3,two hundred,,Supplier B,Low Stock,25-04-2023
30566,gadget x,TOYS,Warehouse 1,Aisle 2,two hundred,,Supplier C,Out of Stock,
30567,widget a,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier D,Out of Stock,25-04-2023
30568,widget c,TOYS,Warehouse 2,Aisle 4,two hundred,47.05,Supplier C,Out of Stock,20-12-2022
30569,widget c,FURNITURE,Warehouse 1,Aisle 3,131,37.75,Supplier D,In Stock,20-12-2022
30570,gadget x,CLOTHING,Warehouse 1,Aisle 2,252,,Supplier B,Low Stock,25-04-2023
30571,gadget z,CLOTHING,Warehouse 1,Aisle 2,,,Supplier A,Out of Stock,05-03-2023
30572,widget b,TOYS,Warehouse 1,Aisle 2,186,31.49,Supplier B,Out of Stock,
30573,gadget z,CLOTHING,Warehouse 2,Aisle 2,two hundred,,Supplier D,Out of Stock,15-01-2023
30574,widget c,TOYS,Warehouse 1,Aisle 3,,28.16,Supplier C,Out of Stock,20-12-2022
30575,widget a,CLOTHING,Warehouse 3,Aisle 3,two hundred,31.22,Supplier A,Out of Stock,15-01-2023
30576,widget a,CLOTHING,Warehouse 3,Aisle 5,,,Supplier C,Low Stock,05-03-2023
30577,gadget x,CLOTHING,Warehouse 1,Aisle 1,two hundred,19.03,Supplier C,In Stock,25-04-2023
30578,widget a,FURNITURE,Warehouse 1,Aisle 3,115,,Supplier C,Out of Stock,15-01-2023
30579,gadget x,CLOTHING,Warehouse 3,Aisle 3,256,,Supplier A,Out of Stock,20-12-2022
30580,gadget z,CLOTHING,Warehouse 1,Aisle 2,two hundred,11.38,Supplier C,Low Stock,20-12-2022
30581,gadget y,TOYS,Warehouse 1,Aisle 4,102,,Supplier B,Out of Stock,05-03-2023
30582,gadget y,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,,Supplier A,Out of Stock,
30583,gadget y,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,19.82,Supplier A,Out of Stock,20-12-2022
30584,widget b,CLOTHING,Warehouse 1,Aisle 1,two hundred,34.06,Supplier D,In Stock,20-12-2022
30585,gadget x,FURNITURE,Warehouse 1,Aisle 3,,22.74,Supplier C,In Stock,20-12-2022
30586,gadget y,TOYS,Warehouse 1,Aisle 5,two hundred,38.44,Supplier B,In Stock,15-01-2023
30587,widget b,CLOTHING,Warehouse 3,Aisle 4,291,,Supplier B,In Stock,
30588,widget a,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,28.15,Supplier D,Low Stock,15-01-2023
30589,widget a,ELECTRONICS,Warehouse 3,Aisle 1,58,,Supplier D,Low Stock,20-12-2022
30590,widget a,FURNITURE,Warehouse 2,Aisle 3,298,25.83,Supplier C,Out of Stock,
30591,gadget z,CLOTHING,Warehouse 1,Aisle 4,,40.02,Supplier C,Low Stock,25-04-2023
30592,widget c,CLOTHING,Warehouse 1,Aisle 2,,28.36,Supplier C,Low Stock,15-01-2023
30593,widget b,TOYS,Warehouse 1,Aisle 5,,16.5,Supplier A,Out of Stock,15-01-2023
30594,widget a,FURNITURE,Warehouse 1,Aisle 3,64,,Supplier D,Low Stock,05-03-2023
30595,gadget y,TOYS,Warehouse 1,Aisle 4,127,,Supplier C,Out of Stock,25-04-2023
30596,widget c,CLOTHING,Warehouse 3,Aisle 3,two hundred,18.34,Supplier D,Out of Stock,25-04-2023
30597,gadget z,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,,Supplier C,Out of Stock,
30598,widget b,ELECTRONICS,Warehouse 3,Aisle 2,,,Supplier A,In Stock,
30599,gadget z,FURNITURE,Warehouse 3,Aisle 3,two hundred,,Supplier B,Out of Stock,15-01-2023
30600,widget b,TOYS,Warehouse 2,Aisle 2,two hundred,,Supplier A,In Stock,20-12-2022
30601,gadget z,CLOTHING,Warehouse 2,Aisle 1,127,,Supplier B,Low Stock,20-12-2022
30602,widget b,TOYS,Warehouse 2,Aisle 5,145,,Supplier B,Out of Stock,
30603,widget a,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,,Supplier D,Out of Stock,25-04-2023
30604,widget b,CLOTHING,Warehouse 1,Aisle 2,296,,Supplier A,Low Stock,20-12-2022
30605,widget a,TOYS,Warehouse 2,Aisle 3,two hundred,,Supplier D,Out of Stock,15-01-2023
30606,widget b,FURNITURE,Warehouse 1,Aisle 5,two hundred,,Supplier D,Low Stock,05-03-2023
30607,widget c,TOYS,Warehouse 3,Aisle 4,214,34.36,Supplier B,Low Stock,25-04-2023
30608,gadget z,CLOTHING,Warehouse 2,Aisle 5,110,30.42,Supplier A,Out of Stock,05-03-2023
30609,gadget z,CLOTHING,Warehouse 2,Aisle 1,109,,Supplier B,Low Stock,05-03-2023
30610,gadget z,TOYS,Warehouse 1,Aisle 4,two hundred,49.1,Supplier B,Low Stock,20-12-2022
30611,widget b,FURNITURE,Warehouse 3,Aisle 1,two hundred,34.79,Supplier A,Low Stock,25-04-2023
30612,gadget z,TOYS,Warehouse 3,Aisle 5,,,Supplier A,Low Stock,
30613,widget a,TOYS,Warehouse 1,Aisle 2,,,Supplier A,In Stock,20-12-2022
30614,widget b,TOYS,Warehouse 1,Aisle 3,,20.31,Supplier B,Low Stock,25-04-2023
30615,widget a,FURNITURE,Warehouse 1,Aisle 2,64,45.97,Supplier A,Low Stock,
30616,gadget y,CLOTHING,Warehouse 1,Aisle 3,139,29.5,Supplier B,Out of Stock,05-03-2023
30617,widget c,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,,Supplier D,Out of Stock,25-04-2023
30618,widget a,FURNITURE,Warehouse 3,Aisle 2,,,Supplier D,Low Stock,25-04-2023
30619,widget c,FURNITURE,Warehouse 3,Aisle 3,,,Supplier C,In Stock,20-12-2022
30620,gadget y,CLOTHING,Warehouse 2,Aisle 1,,47.65,Supplier A,Low Stock,25-04-2023
30621,widget b,TOYS,Warehouse 3,Aisle 5,two hundred,36.61,Supplier C,Out of Stock,15-01-2023
30622,gadget y,ELECTRONICS,Warehouse 3,Aisle 4,,,Supplier C,Low Stock,15-01-2023
30623,widget c,TOYS,Warehouse 2,Aisle 5,,28.25,Supplier B,Out of Stock,20-12-2022
30624,gadget z,CLOTHING,Warehouse 1,Aisle 4,,,Supplier C,Out of Stock,15-01-2023
30625,widget a,TOYS,Warehouse 3,Aisle 4,168,,Supplier D,In Stock,05-03-2023
30626,gadget y,ELECTRONICS,Warehouse 2,Aisle 5,,26.84,Supplier C,Low Stock,
30627,widget a,CLOTHING,Warehouse 1,Aisle 1,70,,Supplier C,Out of Stock,05-03-2023
30628,gadget x,FURNITURE,Warehouse 2,Aisle 2,,41.9,Supplier B,Low Stock,
30629,widget b,TOYS,Warehouse 3,Aisle 1,79,33.63,Supplier C,Out of Stock,25-04-2023
30630,gadget z,CLOTHING,Warehouse 1,Aisle 3,two hundred,26.74,Supplier D,Out of Stock,05-03-2023
30631,widget a,TOYS,Warehouse 1,Aisle 4,260,41.33,Supplier A,In Stock,05-03-2023
30632,gadget z,TOYS,Warehouse 1,Aisle 4,244,36.38,Supplier C,In Stock,20-12-2022
30633,widget c,ELECTRONICS,Warehouse 1,Aisle 2,295,,Supplier D,Low Stock,05-03-2023
30634,gadget x,TOYS,Warehouse 2,Aisle 4,,48.5,Supplier A,Out of Stock,15-01-2023
30635,widget b,ELECTRONICS,Warehouse 1,Aisle 5,two hundred,16.3,Supplier C,Low Stock,
30636,widget a,TOYS,Warehouse 1,Aisle 2,266,,Supplier C,In Stock,25-04-2023
30637,gadget x,ELECTRONICS,Warehouse 3,Aisle 5,two hundred,25.17,Supplier B,Out of Stock,25-04-2023
30638,gadget x,FURNITURE,Warehouse 3,Aisle 3,two hundred,,Supplier D,Out of Stock,05-03-2023
30639,widget a,TOYS,Warehouse 3,Aisle 5,,,Supplier C,Out of Stock,05-03-2023
30640,gadget z,ELECTRONICS,Warehouse 3,Aisle 2,,36.26,Supplier C,In Stock,15-01-2023
30641,widget a,CLOTHING,Warehouse 1,Aisle 2,,,Supplier A,In Stock,15-01-2023
30642,gadget z,TOYS,Warehouse 3,Aisle 1,two hundred,,Supplier C,Out of Stock,05-03-2023
30643,widget a,TOYS,Warehouse 1,Aisle 1,259,,Supplier A,Low Stock,05-03-2023
30644,gadget y,TOYS,Warehouse 2,Aisle 2,,,Supplier C,Low Stock,
30645,gadget z,TOYS,Warehouse 1,Aisle 3,,,Supplier A,Low Stock,20-12-2022
30646,gadget y,CLOTHING,Warehouse 3,Aisle 4,175,,Supplier A,Out of Stock,15-01-2023
30647,gadget z,CLOTHING,Warehouse 1,Aisle 4,,34.68,Supplier A,Out of Stock,15-01-2023
30648,widget c,FURNITURE,Warehouse 1,Aisle 3,two hundred,17.6,Supplier D,In Stock,20-12-2022
30649,widget a,TOYS,Warehouse 2,Aisle 2,two hundred,11.84,Supplier A,Low Stock,20-12-2022
30650,widget b,ELECTRONICS,Warehouse 1,Aisle 5,79,,Supplier C,In Stock,
30651,gadget z,FURNITURE,Warehouse 2,Aisle 5,two hundred,32.99,Supplier A,Out of Stock,05-03-2023
30652,gadget x,FURNITURE,Warehouse 1,Aisle 5,209,,Supplier D,In Stock,05-03-2023
30653,widget c,ELECTRONICS,Warehouse 3,Aisle 1,,,Supplier D,Out of Stock,15-01-2023
30654,widget a,ELECTRONICS,Warehouse 2,Aisle 4,,,Supplier B,Low Stock,25-04-2023
30655,gadget x,FURNITURE,Warehouse 1,Aisle 1,76,,Supplier D,In Stock,15-01-2023
30656,widget b,TOYS,Warehouse 1,Aisle 1,two hundred,,Supplier C,In Stock,
30657,gadget x,FURNITURE,Warehouse 1,Aisle 4,two hundred,,Supplier B,Out of Stock,
30658,widget c,TOYS,Warehouse 1,Aisle 1,two hundred,,Supplier C,Low Stock,20-12-2022
30659,gadget x,TOYS,Warehouse 1,Aisle 4,two hundred,30.59,Supplier D,Out of Stock,
30660,widget c,FURNITURE,Warehouse 2,Aisle 2,291,,Supplier A,Out of Stock,25-04-2023
30661,widget c,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Supplier A,In Stock,15-01-2023
30662,widget a,CLOTHING,Warehouse 1,Aisle 4,,,Supplier C,Out of Stock,05-03-2023
30663,widget b,ELECTRONICS,Warehouse 3,Aisle 2,,23.23,Supplier C,Out of Stock,15-01-2023
30664,gadget x,ELECTRONICS,Warehouse 3,Aisle 2,122,44.09,Supplier C,Low Stock,25-04-2023
30665,gadget z,FURNITURE,Warehouse 2,Aisle 5,109,36.91,Supplier B,Low Stock,15-01-2023
30666,widget c,CLOTHING,Warehouse 3,Aisle 2,249,31.13,Supplier A,Low Stock,
30667,widget a,CLOTHING,Warehouse 1,Aisle 3,206,,Supplier C,In Stock,25-04-2023
30668,widget b,FURNITURE,Warehouse 1,Aisle 2,134,22.81,Supplier C,Out of Stock,05-03-2023
30669,widget c,CLOTHING,Warehouse 3,Aisle 4,,,Supplier D,Out of Stock,05-03-2023
30670,widget c,ELECTRONICS,Warehouse 3,Aisle 2,105,,Supplier B,Low Stock,20-12-2022
30671,gadget y,FURNITURE,Warehouse 2,Aisle 1,two hundred,,Supplier A,Low Stock,15-01-2023
30672,widget a,TOYS,Warehouse 1,Aisle 1,259,,Supplier A,Low Stock,05-03-2023
30673,gadget x,ELECTRONICS,Warehouse 1,Aisle 2,,24.01,Supplier A,Out of Stock,
30674,widget c,TOYS,Warehouse 3,Aisle 4,,,Supplier C,In Stock,15-01-2023
30675,gadget y,CLOTHING,Warehouse 1,Aisle 5,,,Supplier C,Low Stock,05-03-2023
30676,gadget y,TOYS,Warehouse 2,Aisle 3,two hundred,,Supplier B,Low Stock,
30677,widget b,FURNITURE,Warehouse 1,Aisle 1,two hundred,25.2,Supplier C,Low Stock,25-04-2023
30678,gadget z,CLOTHING,Warehouse 3,Aisle 4,two hundred,40.86,Supplier A,Low Stock,20-12-2022
30679,gadget x,CLOTHING,Warehouse 3,Aisle 1,,,Supplier C,Out of Stock,20-12-2022
30680,gadget x,ELECTRONICS,Warehouse 1,Aisle 4,187,40.4,Supplier C,Out of Stock,
30681,widget b,CLOTHING,Warehouse 2,Aisle 2,,47.12,Supplier A,Low Stock,20-12-2022
30682,widget c,CLOTHING,Warehouse 3,Aisle 4,,,Supplier A,In Stock,25-04-2023
30683,gadget x,FURNITURE,Warehouse 2,Aisle 1,86,27.25,Supplier D,In Stock,15-01-2023
30684,widget c,TOYS,Warehouse 2,Aisle 1,two hundred,21.06,Supplier A,Low Stock,25-04-2023
30685,gadget x,CLOTHING,Warehouse 2,Aisle 5,88,22.56,Supplier A,Out of Stock,05-03-2023
30686,widget c,TOYS,Warehouse 2,Aisle 3,283,39.28,Supplier D,Low Stock,15-01-2023
30687,widget a,TOYS,Warehouse 1,Aisle 5,two hundred,13.72,Supplier C,In Stock,25-04-2023
30688,gadget z,TOYS,Warehouse 3,Aisle 4,54,49.93,Supplier D,Out of Stock,25-04-2023
30689,widget c,TOYS,Warehouse 1,Aisle 5,two hundred,,Supplier D,Out of Stock,
30690,gadget z,TOYS,Warehouse 3,Aisle 4,228,,Supplier A,Out of Stock,05-03-2023
30691,gadget x,TOYS,Warehouse 2,Aisle 3,230,,Supplier A,Low Stock,20-12-2022
30692,widget a,CLOTHING,Warehouse 1,Aisle 4,two hundred,26.87,Supplier C,Out of Stock,05-03-2023
30693,widget c,ELECTRONICS,Warehouse 2,Aisle 5,,,Supplier C,Low Stock,15-01-2023
30694,gadget x,CLOTHING,Warehouse 2,Aisle 2,two hundred,,Supplier C,In Stock,
30695,widget c,FURNITURE,Warehouse 3,Aisle 1,,,Supplier D,In Stock,05-03-2023
30696,gadget y,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,11.55,Supplier A,Out of Stock,05-03-2023
30697,gadget z,ELECTRONICS,Warehouse 1,Aisle 2,164,21.23,Supplier C,In Stock,20-12-2022
30698,gadget x,TOYS,Warehouse 1,Aisle 5,,,Supplier D,Low Stock,25-04-2023
30699,widget c,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,,Supplier A,Low Stock,25-04-2023
30700,widget a,FURNITURE,Warehouse 2,Aisle 3,,,Supplier B,In Stock,25-04-2023
30701,gadget x,FURNITURE,Warehouse 2,Aisle 2,65,,Supplier A,In Stock,20-12-2022
30702,gadget z,TOYS,Warehouse 1,Aisle 2,two hundred,34.17,Supplier D,Out of Stock,15-01-2023
30703,widget a,TOYS,Warehouse 2,Aisle 1,two hundred,38.91,Supplier A,In Stock,15-01-2023
30704,gadget x,TOYS,Warehouse 1,Aisle 1,,39.99,Supplier D,Out of Stock,15-01-2023
30705,gadget x,CLOTHING,Warehouse 2,Aisle 3,109,24.95,Supplier C,Out of Stock,
30706,widget b,ELECTRONICS,Warehouse 3,Aisle 2,two hundred,39.61,Supplier C,Out of Stock,20-12-2022
30707,widget c,FURNITURE,Warehouse 3,Aisle 2,two hundred,,Supplier D,Out of Stock,20-12-2022
30708,widget a,FURNITURE,Warehouse 1,Aisle 3,213,,Supplier C,Low Stock,05-03-2023
30709,widget c,TOYS,Warehouse 2,Aisle 4,two hundred,15.49,Supplier A,Out of Stock,05-03-2023
30710,widget b,TOYS,Warehouse 3,Aisle 5,two hundred,,Supplier D,In Stock,15-01-2023
30711,widget a,FURNITURE,Warehouse 1,Aisle 5,two hundred,,Supplier C,In Stock,25-04-2023
30712,gadget z,CLOTHING,Warehouse 3,Aisle 1,,28.26,Supplier B,Out of Stock,25-04-2023
30713,widget a,TOYS,Warehouse 2,Aisle 4,210,,Supplier A,Low Stock,
30714,widget c,CLOTHING,Warehouse 1,Aisle 4,144,33.43,Supplier C,In Stock,15-01-2023
30715,gadget y,TOYS,Warehouse 3,Aisle 1,276,,Supplier A,Out of Stock,
30716,widget c,ELECTRONICS,Warehouse 3,Aisle 4,228,,Supplier B,Out of Stock,15-01-2023
30717,gadget z,FURNITURE,Warehouse 2,Aisle 1,,11.51,Supplier D,Out of Stock,05-03-2023
30718,widget b,TOYS,Warehouse 2,Aisle 1,,15.13,Supplier A,Out of Stock,20-12-2022
30719,gadget z,TOYS,Warehouse 3,Aisle 4,,,Supplier D,Low Stock,
30720,gadget z,ELECTRONICS,Warehouse 2,Aisle 1,,,Supplier C,In Stock,
30721,widget b,TOYS,Warehouse 1,Aisle 1,206,,Supplier C,In Stock,25-04-2023
30722,gadget z,TOYS,Warehouse 1,Aisle 4,70,,Supplier C,Out of Stock,15-01-2023
30723,gadget x,TOYS,Warehouse 3,Aisle 5,,23.63,Supplier C,In Stock,25-04-2023
